Country Name,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ethiopia,GDP per capita (current US$),NY.GDP.PCAP.CD,161.626624773078,193.794905642516,243.302682246946,325.382554265056,379.756638540888,341.309909200504,354.846354368724,468.506724907536,502.153588732071,571.162275886001,645.465006707765
Ethiopia,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,5.50581979751587,5.43685007095337,5.41786003112792,4.42573022842407,4.4961199760437,5.48400020599365,5.56762981414795,4.50051021575928,,
Ethiopia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.751620054245,,,3.53653001785278,5.24737977981567,7.3322901725769,7.75743007659912,8.14472961425781,,8.12604045867919,
Ethiopia,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,6.37436008453369,7.72633981704712,11.1653699874878,12.4466400146484,14.646089553833,16.2062702178955,17.1316299438477,17.8720397949219,,,17.6799907684326
Ethiopia,Internet users (per 100 people),IT.NET.USER.P2,0.219659819,0.310592657,0.37,0.45,0.54,0.75,1.1,2.9,4.6,7.7,11.6
Ethiopia,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,18.8868103027344,,,29.1837196350098,27.6659202575684,28.5385799407958,,25.7135391235352,,29.379919052124,29.6784896850586
Ethiopia,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,10054259.0,10376704.0,10722546.0,11132392.0,11593548.0,12085365.0,12598740.0,13072327.0,13517166.0,13924471.0,14296881.0
Ethiopia,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,6949067.0,7153790.0,7330668.0,7488195.0,7659398.0,7877398.0,8151459.0,8512097.0,,9317883.0,
Ethiopia,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,3119041.0,3196285.0,3281306.0,3396066.0,3533536.0,3683982.0,3849973.0,4013945.0,4176676.0,4338227.0,4499928.0
Ethiopia,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,44.60597,,54.98298,,,,,,,,
Gabon,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,,,,,,,,
Gabon,GDP per capita (current US$),NY.GDP.PCAP.CD,6826.88054459085,7141.54916678737,8352.81710056754,10094.0274577256,7603.66022253846,8754.11392185095,10716.2032034624,9774.18076112105,9679.75920410781,9692.16387376944,7388.98414439318
Gabon,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,3.07873010635376,2.98800992965698,3.01219010353088,3.0298900604248,2.66616988182068,
Gabon,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,
Gabon,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,,,,,,,,,,,
Gabon,Internet users (per 100 people),IT.NET.USER.P2,4.89326475,5.489200803,5.767004576,7.5,9.5,13.0,18.0,24.0,30.53803344,38.07120929,45.78453653
Gabon,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,
Gabon,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,212307.0,216854.0,221266.0,225394.0,229331.0,233200.0,236985.0,244392.0,247686.0,250879.0,254032.0
Gabon,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,127626.0,131678.0,135614.0,139475.0,143233.0,146861.0,150319.0,,,162513.0,
Gabon,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,86629.0,88783.0,90846.0,92758.0,94562.0,96299.0,97975.0,101407.0,103056.0,104660.0,106120.0
Gabon,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,88.50414,,,
Ghana,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,17.8927001953125,15.6383304595947,11.1799697875977,,,,,23.598840713501,24.9852294921875
Ghana,GDP per capita (current US$),NY.GDP.PCAP.CD,498.172390362402,922.93516768545,1090.68671771468,1224.40155350237,1086.76503836319,1312.60755731025,1574.97865331211,1629.80022222505,1814.492297022,1432.2279425605,1361.1139050484
Ghana,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,7.42208003997803,5.2599401473999,5.51986980438232,5.75795984268188,5.31744003295898,5.54059982299805,8.14097023010254,7.91913986206055,6.09818983078003,6.17854976654053,
Ghana,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,5.8738899230957,5.26497983932495,6.52113008499146,8.64521980285645,9.01939964294434,,12.078200340271,12.1824102401733,14.3049898147583,15.8938798904419,16.2305107116699
Ghana,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,19.5892906188965,19.6445999145508,25.1545600891113,25.2303199768066,26.6855392456055,,37.8906211853027,39.2504005432129,41.951171875,36.4162406921387,38.5576705932617
Ghana,Internet users (per 100 people),IT.NET.USER.P2,1.831197461,2.723175973,3.85,4.27,5.44,7.8,9.0,10.6,15.0,25.51773743,31.44785241
Ghana,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,56.789421081543,,,64.0174102783203,70.8244171142578,,66.8569183349609,66.4318771362305,70.0783615112305,69.1348571777344,77.514892578125
Ghana,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,3336856.0,3418108.0,3491449.0,3565068.0,3637323.0,3704082.0,3763408.0,3810765.0,3858126.0,3910359.0,3972319.0
Ghana,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,2035431.0,2092770.0,2147129.0,2200903.0,2254873.0,2309918.0,2366760.0,2424347.0,2480379.0,2530169.0,2572525.0
Ghana,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,1837821.0,1883393.0,1926442.0,1974747.0,2025250.0,2072055.0,2111140.0,2136167.0,2155084.0,2174225.0,2199879.0
Ghana,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,85.71615,,,,,
Guinea,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,10.3048601150513,,,,,,,,17.5681095123291,
Guinea,GDP per capita (current US$),NY.GDP.PCAP.CD,303.42449798582,427.069185852702,622.151667177585,674.597106795942,636.271709466238,635.671485240139,614.86944823632,654.799802694386,726.094074670497,744.682317792726,725.064689715606
Guinea,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.84968996047974,,,2.43606996536255,3.22082996368408,3.69437003135681,3.06633996963501,2.47077989578247,3.54483008384705,3.20816993713379,
Guinea,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.88111996650696,5.03036022186279,7.816339969635,8.90979957580566,9.02359962463379,10.2600498199463,10.4034404754639,9.89186000823975,10.378870010376,10.8493299484253,
Guinea,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,18.9784698486328,21.4134292602539,,24.127290725708,,,28.3847007751465,28.0823192596436,,30.7243499755859,
Guinea,Internet users (per 100 people),IT.NET.USER.P2,0.542254181,0.637492123,0.780025279,0.92,0.94,1.0,2.0,3.1,4.5,6.4,8.2
Guinea,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,23.1407699584961,25.0206394195557,30.5938396453857,,34.1958084106445,35.5456809997559,31.1698303222656,35.6954116821289,35.9904518127441,35.0682907104492,
Guinea,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,1438831.0,1476780.0,1514636.0,1557164.0,1603256.0,1651583.0,1700964.0,1747465.0,1794984.0,1843487.0,1893350.0
Guinea,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,825650.0,849064.0,873312.0,900379.0,929640.0,960307.0,991903.0,1022790.0,1054585.0,1087099.0,
Guinea,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,574414.0,590139.0,605707.0,623203.0,642420.0,662856.0,683798.0,703318.0,723054.0,743290.0,764333.0
Guinea,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,31.40642,,,,46.29505,
"Gambia, The","Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,,,,,,,,
"Gambia, The",GDP per capita (current US$),NY.GDP.PCAP.CD,432.192906552327,439.342367277086,519.045267329458,607.947972854279,549.310828290351,562.482515949497,514.373860134866,504.974009761754,483.486300793845,434.465647079162,458.969002463444
"Gambia, The",Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.13917994499207,1.20948994159698,1.30850994586945,3.52742004394531,3.072350025177,4.15337991714478,3.89921998977661,4.08974981307983,2.76770997047424,,
"Gambia, The","Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,2.17297005653381,3.41641998291016,3.1042799949646,,,
"Gambia, The","Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,,,,51.3908882141113,49.4976387023926,47.7577781677246,,,,,
"Gambia, The",Internet users (per 100 people),IT.NET.USER.P2,3.799001139,5.237691158,6.205037419,6.88,7.63,9.2,10.8703,12.44922872,14.0,15.56,16.5
"Gambia, The","Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,66.5283813476563,66.1517333984375,63.2014083862305,57.7512283325195,60.5242309570313,60.1050300598145,63.7120780944824,64.6090469360352,64.2787170410156,63.7363395690917,
"Gambia, The","Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,185096.0,190248.0,195823.0,202146.0,209097.0,216524.0,224334.0,232521.0,241127.0,249984.0,259023.0
"Gambia, The","Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,136341.0,139795.0,142350.0,145189.0,148513.0,152418.0,156831.0,161100.0,165970.0,171425.0,
"Gambia, The","Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,88932.0,91163.0,93541.0,96305.0,99332.0,102599.0,106141.0,109875.0,113934.0,118225.0,122664.0
"Gambia, The","Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,60.7779,,
Guinea-Bissau,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,,,,,,,,
Guinea-Bissau,GDP per capita (current US$),NY.GDP.PCAP.CD,424.953458492385,418.944500393414,481.069497596642,583.544562168827,544.222077875623,546.721668646992,688.771819686925,604.268355185121,622.135106579748,611.438426719103,585.210556939796
Guinea-Bissau,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,1.86755001544952,1.84465003013611,1.98954999446869,2.17313003540039,,
Guinea-Bissau,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.16777992248535,2.50136995315552,,,,,,,,,
Guinea-Bissau,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,19.2740306854248,,,,,,,,,,
Guinea-Bissau,Internet users (per 100 people),IT.NET.USER.P2,1.901365316,2.057196705,2.206302237,2.354888711,2.303280592,2.45,2.672,2.893990621,3.1,3.32,3.540706917
Guinea-Bissau,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,,,,,,35.2356414794922,,,,,
Guinea-Bissau,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,165420.0,169038.0,172245.0,175481.0,178634.0,181773.0,224182.0,227565.0,231367.0,235634.0,240303.0
Guinea-Bissau,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,144018.0,147479.0,150205.0,153026.0,156170.0,159615.0,163392.0,,,174100.0,
Guinea-Bissau,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,63474.0,64801.0,66072.0,67464.0,68941.0,70416.0,108713.0,110287.0,112019.0,113946.0,116043.0
Guinea-Bissau,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,60.40235,
Equatorial Guinea,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,,,,,,,,
Equatorial Guinea,GDP per capita (current US$),NY.GDP.PCAP.CD,10850.6333446261,12732.0275869622,15761.8391282779,22742.3815908012,16530.2093729134,17136.4456757583,21451.8861709069,21557.6527999109,20246.9930826625,19245.6515117119,10717.4821761177
Equatorial Guinea,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,,,,,,
Equatorial Guinea,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,
Equatorial Guinea,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,10.5608701705933,,,,,,,,,,
Equatorial Guinea,Internet users (per 100 people),IT.NET.USER.P2,1.149789671,1.279193596,1.557123059,1.82,2.13,6.0,11.5,13.94318219,16.4,18.86,21.31999999
Equatorial Guinea,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,19.706470489502,,,,,,27.9235706329346,32.1316909790039,,,27.6216697692871
Equatorial Guinea,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,93324.0,96725.0,84574.0,86848.0,88887.0,90892.0,92887.0,95088.0,97289.0,99450.0,101550.0
Equatorial Guinea,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,46642.0,50654.0,54809.0,58922.0,62696.0,65958.0,68695.0,,,74549.0,
Equatorial Guinea,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,37014.0,39086.0,26809.0,27680.0,28370.0,29021.0,29628.0,30345.0,31109.0,31852.0,32532.0
Equatorial Guinea,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Kenya,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,18.1755294799805,19.8721008300781,,27.4208393096924,30.0158405303955,,,,,,
Kenya,GDP per capita (current US$),NY.GDP.PCAP.CD,519.799934598691,697.006638520849,839.108111670398,916.899251500998,920.081625174945,967.340077341325,987.445396712381,1155.02058181812,1229.11479786504,1335.06458006543,1349.97014383813
Kenya,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,7.36066007614136,7.02861976623535,,,,5.51531982421875,5.33416986465454,5.50300979614258,5.41311979293823,5.27475023269653,5.2739200592041
Kenya,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.9662299156189,,,,4.04682016372681,,,,,,
Kenya,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,27.6335201263428,30.810359954834,35.3221092224121,41.2394409179688,44.0635986328125,,,,,,
Kenya,Internet users (per 100 people),IT.NET.USER.P2,3.101897702,3.6,4.4,5.2,6.1,7.2,8.8,10.5,13.0,16.5,21.0
Kenya,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,83.1077575683594,84.4290390014648
Kenya,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,5153538.0,5157320.0,5181057.0,5229957.0,5302470.0,5402045.0,5521788.0,5666085.0,5829085.0,6011878.0,6213169.0
Kenya,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,3827486.0,3941365.0,4026545.0,4098241.0,4150983.0,4185194.0,4199000.0,4197146.0,4207343.0,4241126.0,4295969.0
Kenya,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,3426646.0,3417786.0,3412265.0,3423684.0,3456862.0,3512253.0,3579315.0,3659360.0,3751850.0,3861272.0,3988248.0
Kenya,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,82.39047,,,,,,,86.52563,
Liberia,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,,,,,,,7.56979990005493,
Liberia,GDP per capita (current US$),NY.GDP.PCAP.CD,168.648025438255,178.92709898994,210.373329173465,232.061732031702,303.066749083307,327.420509735634,379.68958030469,415.036195795687,454.122223619442,458.465173386609,452.038071650923
Liberia,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,3.16142010688782,,,,2.75756001472473,,,
Liberia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,9.29887962341309,,11.6385698318481,,,
Liberia,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,,,,,,,40.3447494506836,,,29.932409286499,29.4968395233154
Liberia,Internet users (per 100 people),IT.NET.USER.P2,,,0.551376581,0.53,2.0,2.3,2.5,2.6,3.2,5.41,5.903867603
Liberia,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,,,,35.5368995666504,39.5611915588379,,42.0350685119629,,,37.2043190002441,
Liberia,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,426316.0,433197.0,444722.0,461307.0,481531.0,503554.0,526262.0,547916.0,568631.0,588425.0,608132.0
Liberia,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,313150.0,319770.0,328288.0,338491.0,349443.0,359936.0,,377048.0,385326.0,395185.0,
Liberia,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,207061.0,210250.0,214708.0,220674.0,228071.0,236798.0,246907.0,257180.0,267443.0,277405.0,287363.0
Liberia,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,49.07411,,,,,,,,
Lesotho,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,,,10.0397500991821,,,,11.642370223999,
Lesotho,GDP per capita (current US$),NY.GDP.PCAP.CD,862.946308366279,915.775748629971,918.540696236012,935.394139075698,924.105932063372,1169.26784178666,1350.67765339316,1281.62055793461,1192.99877202102,1218.46610553204,1152.31958533797
Lesotho,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,12.0796699523926,11.2712802886963,,11.3611402511597,,,,,,,
Lesotho,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,3.67338991165161,3.88129997253418,,,,,,10.8229999542236,10.1483097076416,9.84220027923583,
Lesotho,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,26.3190593719482,26.775260925293,24.5326995849609,26.0187301635742,27.9286804199219,31.962459564209,35.3054008483887,39.2416496276855,36.8320617675781,37.2925415039063,40.0250091552734
Lesotho,Internet users (per 100 people),IT.NET.USER.P2,2.580245484,2.979708187,3.44543126,3.58,3.72,3.86,7.0,10.0,15.0,22.0,25.0
Lesotho,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,31.4109497070313,31.5901699066162,30.680549621582,32.1250915527344,37.6879692077637,40.5324287414551,,41.3270416259766,40.958610534668,42.8636512756348,
Lesotho,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,238701.0,241148.0,243164.0,245035.0,247068.0,249637.0,251504.0,252524.0,252234.0,250782.0,248147.0
Lesotho,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,215550.0,218999.0,222225.0,225351.0,228603.0,231786.0,,235674.0,237212.0,239225.0,
Lesotho,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,93324.0,94606.0,95603.0,96223.0,96750.0,97602.0,98577.0,99611.0,100589.0,101165.0,100777.0
Lesotho,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,83.19441,,,,,86.6322,
Madagascar,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,6.05177021026611,6.19799995422363,,7.69257020950317,8.0478401184082,,9.62339973449707,
Madagascar,GDP per capita (current US$),NY.GDP.PCAP.CD,274.819702299258,292.150744287583,377.848292823497,470.733254004499,415.689322591492,412.730934137725,454.963463976433,443.906100111531,461.723072174234,452.463192574895,402.088307201027
Madagascar,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.84581995010376,3.28716993331909,3.36003994941711,2.90694999694824,3.1825098991394,,2.78583002090454,2.72885990142822,2.08204007148743,,
Madagascar,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.82939004898071,2.98938989639282,3.33787989616394,3.24327993392944,3.43829989433289,3.60552000999451,4.00569009780884,4.08568000793457,4.24579000473022,4.77555990219116,
Madagascar,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,10.7657098770142,11.4867401123047,12.2700395584106,13.843560218811,14.3917398452759,,18.1069507598877,19.2597103118896,,21.5841999053955,
Madagascar,Internet users (per 100 people),IT.NET.USER.P2,0.567721802,0.607552239,0.65,1.65,1.63,1.7,1.9,2.3,3.0,3.7,4.17397219
Madagascar,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,17.8339195251465,19.6721591949463,21.8945503234863,24.5571708679199,26.6719398498535,28.5868701934814,31.3304195404053,33.3850898742676,37.7044792175292,37.0476684570313,37.8248596191406
Madagascar,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,2937227.0,3042886.0,3148116.0,3254730.0,3365016.0,3477926.0,3590095.0,3694852.0,3793938.0,3886647.0,3972980.0
Madagascar,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,1588609.0,1661875.0,1747005.0,1913770.0,1991099.0,2064725.0,2135662.0,2208570.0,2285935.0,2366736.0,
Madagascar,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,1165878.0,1211780.0,1253647.0,1294696.0,1337608.0,1383363.0,1432798.0,1483615.0,1535392.0,1585229.0,1630159.0
Madagascar,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,64.94025,,,76.82916,,,
Mali,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,13.3910398483276,14.7756299972534,15.5527296066284,14.6344804763794,,16.4386806488037,17.6981391906738,
Mali,GDP per capita (current US$),NY.GDP.PCAP.CD,487.940255637836,521.642579626446,595.636831880323,689.678422757148,697.015312357325,708.370763247419,835.088909759748,777.347686759476,803.893575679405,848.227948548031,749.950157148436
Mali,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.5265200138092,,,3.41752004623413,3.87067008018494,3.34321999549866,3.75663995742798,3.48077988624573,3.39390993118286,3.73928999900818,
Mali,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,5.31569004058838,5.86168003082275,6.0443902015686,6.34235000610352,6.87478017807007,,,
Mali,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,14.0624103546143,14.8360996246338,17.2212104797363,21.8167400360107,25.0104103088379,26.6773700714111,24.8536205291748,,28.0985794067383,30.186279296875,29.1897106170654
Mali,Internet users (per 100 people),IT.NET.USER.P2,0.507063136,0.729627281,0.81,1.57,1.8,2.0,2.2,2.8,3.5,7.0,10.33
Mali,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,,,,30.1527996063232,33.3831787109375,35.6406211853027,39.5035285949707,,29.7490692138672,32.9483985900879,30.5028991699219
Mali,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,1681697.0,1734314.0,1783302.0,1837554.0,1895270.0,1955725.0,2018374.0,2073950.0,2137052.0,2208735.0,2288893.0
Mali,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,1188036.0,1220230.0,1247309.0,1276202.0,1307936.0,1343196.0,1382028.0,1414999.0,,1492722.0,
Mali,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,801477.0,823869.0,845254.0,870373.0,898554.0,928255.0,958271.0,982455.0,1009254.0,1039744.0,1074591.0
Mali,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,38.81612,,,,44.30171,47.13698,,,,49.36653
Mozambique,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,0.620450019836426,0.814429998397827,0.957310020923615,1.29140996932983,1.82623994350433,2.2948100566864,2.49711990356445,3.02955007553101,3.28460001945496,4.52252006530762,
Mozambique,GDP per capita (current US$),NY.GDP.PCAP.CD,369.154535872339,385.756714147082,422.146157334164,503.127710872855,463.852617981066,419.225814942685,526.531351664068,566.051387255338,605.985608081366,623.287114146296,528.313975804957
Mozambique,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.43311023712158,4.27696990966797,,,,,,6.07721996307373,6.48322010040283,,
Mozambique,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,1.40566003322601,2.11000990867615,3.03320002555847,3.51365995407104,3.79957008361816,4.53859996795654,4.79716014862061,5.05311012268066,5.39232015609741,5.9747200012207,6.3905200958252
Mozambique,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,4.16470003128052,5.16971015930176,6.5587100982666,7.80240011215209,9.25755977630615,11.0510597229004,11.5769395828247,11.762619972229,18.4225807189941,20.1797008514404,21.4212608337402
Mozambique,Internet users (per 100 people),IT.NET.USER.P2,0.854357118,0.842954488,0.91,1.56,2.68,4.17,4.3,6.0,7.29393733,9.236314896,16.93353299
Mozambique,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,9.57240962982178,10.4988403320313,13.1523895263672,16.9631500244141,18.9082794189453,20.2264308929443,21.7900295257568,21.6310691833496,21.9585800170898,21.6896800994873,22.1649799346924
Mozambique,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,2335641.0,2412941.0,2497013.0,2586130.0,2680636.0,2780358.0,2878878.0,2981841.0,3088241.0,3197416.0,3308822.0
Mozambique,"Population of the official age for tertiary education, both sexes (number)",SP.TER.TOTL.IN,2013154.0,2048947.0,2092707.0,2147534.0,2212725.0,2288151.0,2365231.0,2449562.0,2539501.0,2634954.0,2735335.0
Mozambique,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,883233.0,910940.0,942228.0,975366.0,1010601.0,1048062.0,1085330.0,1124953.0,1166503.0,1209349.0,1253031.0
Mozambique,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,67.14964,,,,,,
Mauritania,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,,,,,9.17768955230713,8.49330043792725,8.74477005004883,
Mauritania,GDP per capita (current US$),NY.GDP.PCAP.CD,697.745198860445,944.130485052781,1013.31027952443,1167.53573343846,1046.83793458917,1203.38366252431,1393.26173363381,1364.2839258409,1450.57794904371,1326.66865421644,1158.25637052423
Mauritania,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,2.52376008033752,,3.55302000045776,,3.59457993507385,3.05710005760193,2.77883005142212,2.93011999130249,,
Mauritania,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.92648005485535,3.30367994308472,3.74851989746094,3.83396005630493,3.90846991539001,4.43413019180298,4.8095498085022,5.20095014572144,5.46515989303589,,5.62172985076904
Mauritania,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,18.8333396911621,20.704870223999,,15.2807502746582,16.8390502929688,14.4821500778198,14.96409034729,19.0625591278076,20.9712505340576,20.9576606750488,21.0524806976318
Mauritania,Internet users (per 100 people),IT.NET.USER.P2,0.669966475,0.979661253,1.433613196,1.87,2.28,4.0,4.5,5.0,6.2,10.7,15.19912669
Mauritania,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,17.670970916748,20.1985893249512,16.847110748291,,16.5739593505859,,,19.8079605102539,,28.7683696746826,31.4694004058838
